"; PTT 47618, Serial 17P0804, Run 7 - 0.25&deg; Grid Size @ 29-Dec-2020 12:41"
47618_SIL_F,47618,02-Jun-2019 03:58:45,-24.775,-162.725,Light - Dusk,,,48,5439,,93.8054623377175,,
47618_SIL_F,47618,02-Jun-2019 12:00:00,-24.65,-162.7,None,,,,,,,,
47618_SIL_F,47618,02-Jun-2019 14:00:00,-24.625,-162.725,SST,23.5,23.6816658973694,1,5419,,70.0040442873603,,
47618_SIL_F,47618,02-Jun-2019 16:28:45,-24.6,-162.65,Light - Dawn,,,48,5419,,92.8856261878958,,
47618_SIL_F,47618,03-Jun-2019 00:00:00,-24.525,-162.5,None,,,,,,,03-Jun-2019 17:27:21,04-Jun-2019 04:08:55
47618_SIL_F,47618,03-Jun-2019 03:53:45,-24.475,-162.425,Light - Dusk,,,48,5402,,95.6601743154185,,
47618_SIL_F,47618,03-Jun-2019 12:00:00,-24.4,-162.225,None,,,,,,,,
47618_SIL_F,47618,03-Jun-2019 16:00:00,-24.35,-162.15,SST,24.7,24.0866667429606,1,5260,,45.3855971752446,,
47618_SIL_F,47618,03-Jun-2019 16:37:30,-24.35,-162.15,Light - Dawn,,,48,5260,,83.7221104877545,,
47618_SIL_F,47618,04-Jun-2019 00:00:00,-24.275,-162.15,None,,,,,,,04-Jun-2019 17:25:52,05-Jun-2019 04:07:57
47618_SIL_F,47618,04-Jun-2019 03:52:30,-24.225,-162.15,Light - Dusk,,,48,5145,,94.1172723721875,,
47618_SIL_F,47618,04-Jun-2019 12:00:00,-24.175,-162.125,None,,,,,,,,
47618_SIL_F,47618,04-Jun-2019 16:00:00,-24.15,-162.125,SST,24.4,24.3966668446859,1,5145,,73.3396836941088,,
47618_SIL_F,47618,04-Jun-2019 16:36:15,-24.15,-162.125,Light - Dawn,,,80,5145,,83.8760851143631,,
47618_SIL_F,47618,05-Jun-2019 00:00:00,-24.025,-162,None,,,,,,,05-Jun-2019 17:25:11,06-Jun-2019 04:07:47
47618_SIL_F,47618,05-Jun-2019 03:51:15,-23.975,-161.95,Light - Dusk,,,112,5050,,95.776192936417,,
47618_SIL_F,47618,05-Jun-2019 12:00:00,-23.85,-161.825,None,,,,,,,,
47618_SIL_F,47618,05-Jun-2019 15:00:00,-23.8,-161.725,SST,24.3,24.5012488365173,1,5169,,55.9895796988973,,
47618_SIL_F,47618,05-Jun-2019 16:28:45,-23.8,-161.75,Light - Dawn,,,304,5050,,16.4213559208234,,
47618_SIL_F,47618,06-Jun-2019 00:00:00,-23.75,-161.925,None,,,,,,,06-Jun-2019 17:24:44,07-Jun-2019 04:08:01
47618_SIL_F,47618,06-Jun-2019 03:57:30,-23.75,-161.975,Light - Dusk,,,80,4947,,95.5640129223777,,
47618_SIL_F,47618,06-Jun-2019 09:00:00,-23.675,-161.95,SST,24.7,24.8237497806549,1,4947,,70.0197213352293,,
47618_SIL_F,47618,06-Jun-2019 12:00:00,-23.65,-162.125,None,,,,,,,,
47618_SIL_F,47618,06-Jun-2019 16:37:30,-23.55,-162.2,Light - Dawn,,,80,5176,,86.3346776607118,,
47618_SIL_F,47618,07-Jun-2019 00:00:00,-23.4,-162.35,None,,,,,,,07-Jun-2019 17:26:08,08-Jun-2019 04:10:24
47618_SIL_F,47618,07-Jun-2019 03:58:45,-23.35,-162.4,Light - Dusk,,,48,5085,,96.300710614113,,
47618_SIL_F,47618,07-Jun-2019 12:00:00,-23.35,-162.55,SST,24.9,24.8049993515015,1,5133,,73.7893259850521,,
47618_SIL_F,47618,07-Jun-2019 16:28:45,-23.15,-162.575,Light - Dawn,,,48,5228,,98.7395514056759,,
47618_SIL_F,47618,08-Jun-2019 00:00:00,-22.95,-162.7,None,,,,,,,08-Jun-2019 17:27:00,09-Jun-2019 04:12:43
47618_SIL_F,47618,08-Jun-2019 04:03:45,-22.85,-162.775,Light - Dusk,,,48,5108,,95.0782087727461,,
47618_SIL_F,47618,08-Jun-2019 12:00:00,-22.725,-162.9,None,,,,,,,,
47618_SIL_F,47618,08-Jun-2019 15:00:00,-22.675,-162.925,SST,25.4,25.2724993228912,1,4941,,75.7458796149519,,
47618_SIL_F,47618,08-Jun-2019 16:48:45,-22.65,-162.95,Light - Dawn,,,80,4941,,80.61938963046,,
47618_SIL_F,47618,09-Jun-2019 00:00:00,-22.575,-163.05,None,,,,,,,09-Jun-2019 17:28:01,10-Jun-2019 04:14:53
47618_SIL_F,47618,09-Jun-2019 04:08:45,-22.55,-163.1,Light - Dusk,,,16,5179,,91.0410025916148,,
47618_SIL_F,47618,09-Jun-2019 12:00:00,-22.475,-163.175,None,,,,,,,,
47618_SIL_F,47618,09-Jun-2019 13:00:00,-22.475,-163.175,SST,25.5,25.2949992815653,1,5193,,75.2714467361182,,
47618_SIL_F,47618,09-Jun-2019 16:56:15,-22.45,-163.225,Light - Dawn,,,80,5193,,90.8440732000229,,
47618_SIL_F,47618,10-Jun-2019 00:00:00,-22.425,-163.35,None,,,,,,,10-Jun-2019 17:29:17,11-Jun-2019 04:16:26
47618_SIL_F,47618,10-Jun-2019 04:08:45,-22.45,-163.4,Light - Dusk,,,48,5169,,95.7038212778866,,
47618_SIL_F,47618,10-Jun-2019 10:00:00,-22.525,-163.475,SST,25.1,25.0516659418742,1,5163,,71.1225201880849,,
47618_SIL_F,47618,10-Jun-2019 12:00:00,-22.475,-163.475,None,,,,,,,,
47618_SIL_F,47618,10-Jun-2019 16:55:00,-22.375,-163.525,Light - Dawn,,,176,5192,,82.5579177117981,,
47618_SIL_F,47618,11-Jun-2019 00:00:00,-22.325,-163.575,None,,,,,,,11-Jun-2019 17:30:19,12-Jun-2019 04:17:37
47618_SIL_F,47618,11-Jun-2019 04:22:30,-22.3,-163.6,Light - Dusk,,,80,5192,,97.0036502643477,,
47618_SIL_F,47618,11-Jun-2019 12:00:00,-22.3,-163.625,None,,,,,,,,
47618_SIL_F,47618,11-Jun-2019 14:00:00,-22.325,-163.65,SST,25.1,25.1458331743876,0,5192,,68.2553771582503,,
47618_SIL_F,47618,11-Jun-2019 16:53:45,-22.25,-163.7,Light - Dawn,,,80,5184,,97.5578108768715,,
47618_SIL_F,47618,12-Jun-2019 00:00:00,-22.1,-163.825,None,,,,,,,12-Jun-2019 17:31:12,13-Jun-2019 04:19:09
47618_SIL_F,47618,12-Jun-2019 04:05:00,-22.05,-163.875,Light - Dusk,,,80,5402,,95.5365583034651,,
47618_SIL_F,47618,12-Jun-2019 12:00:00,-22,-164.025,None,,,,,,,,
47618_SIL_F,47618,12-Jun-2019 13:00:00,-22,-164.025,SST,26.1,25.6924993991852,1,5453,,54.7686454022183,,
47618_SIL_F,47618,12-Jun-2019 16:55:00,-21.9,-164.025,Light - Dawn,,,112,5383,,94.6029905184184,,
47618_SIL_F,47618,13-Jun-2019 00:00:00,-21.85,-164.025,None,,,,,,,13-Jun-2019 17:31:49,14-Jun-2019 04:20:33
47618_SIL_F,47618,13-Jun-2019 04:20:00,-21.825,-164.05,Light - Dusk,,,80,5383,,87.459852753141,,
47618_SIL_F,47618,13-Jun-2019 12:00:00,-21.8,-164.075,None,,,,,,,,
47618_SIL_F,47618,13-Jun-2019 13:00:00,-21.8,-164.075,SST,26,25.8570828437805,2,5383,,82.4267642580245,,
47618_SIL_F,47618,13-Jun-2019 16:57:30,-21.775,-164.1,Light - Dawn,,,80,5383,,94.2801884528388,,
47618_SIL_F,47618,14-Jun-2019 00:00:00,-21.7,-164.125,None,,,,,,,14-Jun-2019 17:32:14,15-Jun-2019 04:21:22
47618_SIL_F,47618,14-Jun-2019 03:37:30,-21.675,-164.125,Light - Dusk,,,48,5264,,90.8162070422442,,
47618_SIL_F,47618,14-Jun-2019 12:00:00,-21.65,-164.175,None,,,,,,,,
47618_SIL_F,47618,14-Jun-2019 16:00:00,-21.65,-164.2,SST,26,25.9699986775716,2,5264,,82.607795870614,,
47618_SIL_F,47618,14-Jun-2019 17:01:15,-21.65,-164.175,Light - Dawn,,,80,5264,,78.6760508849909,,
47618_SIL_F,47618,15-Jun-2019 00:00:00,-21.6,-164.175,None,,,,,,,15-Jun-2019 17:32:32,16-Jun-2019 04:21:54
47618_SIL_F,47618,15-Jun-2019 04:08:45,-21.575,-164.175,Light - Dusk,,,48,5264,,89.5036764364339,,
47618_SIL_F,47618,15-Jun-2019 12:00:00,-21.525,-164.125,None,,,,,,,,
47618_SIL_F,47618,15-Jun-2019 15:00:00,-21.525,-164.125,SST,26,25.8149993419647,1,5264,,83.98466540606,,
47618_SIL_F,47618,15-Jun-2019 17:02:30,-21.525,-164.1,Light - Dawn,,,80,5264,,89.4239932003894,,
47618_SIL_F,47618,16-Jun-2019 00:00:00,-21.5,-164.1,None,,,,,,,16-Jun-2019 17:32:19,17-Jun-2019 04:21:57
47618_SIL_F,47618,16-Jun-2019 04:07:30,-21.475,-164.1,Light - Dusk,,,80,5396,,94.5951898939666,,
47618_SIL_F,47618,16-Jun-2019 10:00:00,-21.475,-164.075,SST,26,25.864165465037,2,5396,,81.5777742478015,,
47618_SIL_F,47618,16-Jun-2019 12:00:00,-21.475,-164.075,None,,,,,,,,
47618_SIL_F,47618,16-Jun-2019 17:05:00,-21.5,-164.05,Light - Dawn,,,112,5264,,92.8424094232399,,
47618_SIL_F,47618,17-Jun-2019 00:00:00,-21.5,-164.025,None,,,,,,,17-Jun-2019 17:32:17,18-Jun-2019 04:21:49
47618_SIL_F,47618,17-Jun-2019 04:02:30,-21.525,-164.025,Light - Dusk,,,80,5264,,86.5377686920102,,
47618_SIL_F,47618,17-Jun-2019 12:00:00,-21.575,-164.025,None,,,,,,,,
47618_SIL_F,47618,17-Jun-2019 13:00:00,-21.575,-164.025,SST,25.9,25.8104159832001,1,5264,,84.8813837478771,,
47618_SIL_F,47618,17-Jun-2019 16:58:45,-21.55,-164.025,Light - Dawn,,,80,5264,,83.6414543573229,,
47618_SIL_F,47618,18-Jun-2019 00:00:00,-21.575,-164.025,None,,,,,,,18-Jun-2019 17:32:42,19-Jun-2019 04:21:51
47618_SIL_F,47618,18-Jun-2019 03:51:15,-21.575,-164.05,Light - Dusk,,,112,5264,,92.9171003086125,,
47618_SIL_F,47618,18-Jun-2019 12:00:00,-21.625,-164.05,None,,,,,,,,
47618_SIL_F,47618,18-Jun-2019 16:00:00,-21.725,-164.05,SST,25.9,25.9499994913737,2,5264,,88.2276078771901,,
47618_SIL_F,47618,18-Jun-2019 17:01:15,-21.7,-164.05,Light - Dawn,,,112,5264,,92.3360402688091,,
47618_SIL_F,47618,19-Jun-2019 00:00:00,-21.625,-164.075,None,,,,,,,19-Jun-2019 17:33:15,20-Jun-2019 04:22:08
47618_SIL_F,47618,19-Jun-2019 04:12:30,-21.625,-164.075,Light - Dusk,,,80,5264,,96.4179031665063,,
47618_SIL_F,47618,19-Jun-2019 12:00:00,-21.675,-164.1,None,,,,,,,,
47618_SIL_F,47618,19-Jun-2019 15:00:00,-21.775,-164.1,SST,25.9,25.7949995994568,2,5383,,84.2028884121393,,
47618_SIL_F,47618,19-Jun-2019 17:03:45,-21.7,-164.1,Light - Dawn,,,80,5264,,83.7039413902964,,
47618_SIL_F,47618,20-Jun-2019 00:00:00,-21.675,-164.125,None,,,,,,,20-Jun-2019 17:33:47,21-Jun-2019 04:22:27
47618_SIL_F,47618,20-Jun-2019 03:45:00,-21.675,-164.15,Light - Dusk,,,48,5264,,63.4747044366721,,
47618_SIL_F,47618,20-Jun-2019 12:00:00,-21.8,-164.2,None,,,,,,,,
47618_SIL_F,47618,20-Jun-2019 13:00:00,-21.8,-164.2,SST,25.8,25.6741659641266,1,5383,,81.1610575753228,,
47618_SIL_F,47618,20-Jun-2019 16:53:45,-21.725,-164.25,Light - Dawn,,,80,5379,,92.0097602030008,,
47618_SIL_F,47618,21-Jun-2019 00:00:00,-21.7,-164.35,None,,,,,,,21-Jun-2019 17:34:57,22-Jun-2019 04:23:31
47618_SIL_F,47618,21-Jun-2019 03:55:00,-21.7,-164.4,Light - Dusk,,,80,5379,,17.8883198803056,,
47618_SIL_F,47618,21-Jun-2019 12:00:00,-21.825,-164.45,None,,,,,,,,
47618_SIL_F,47618,21-Jun-2019 16:00:00,-21.875,-164.425,SST,25.8,25.7999998728434,1,5309,,77.3177003259893,,
47618_SIL_F,47618,21-Jun-2019 16:50:00,-21.875,-164.45,Light - Dawn,,,80,5309,,95.8223243386907,,
47618_SIL_F,47618,22-Jun-2019 00:00:00,-21.85,-164.575,None,,,,,,,22-Jun-2019 17:36:22,23-Jun-2019 04:24:20
47618_SIL_F,47618,22-Jun-2019 04:11:15,-21.9,-164.65,Light - Dusk,,,80,5516,,95.922432729614,,
47618_SIL_F,47618,22-Jun-2019 10:00:00,-22.05,-164.75,SST,25.6,25.5699993769328,1,5575,,67.341222808837,,
47618_SIL_F,47618,22-Jun-2019 12:00:00,-22.025,-164.75,None,,,,,,,,
47618_SIL_F,47618,22-Jun-2019 16:50:00,-21.9,-164.775,Light - Dawn,,,80,5416,,95.0003486045805,,
47618_SIL_F,47618,23-Jun-2019 00:00:00,-21.85,-164.85,None,,,,,,,23-Jun-2019 17:37:40,24-Jun-2019 04:25:41
47618_SIL_F,47618,23-Jun-2019 04:02:30,-21.85,-164.875,Light - Dusk,,,48,5416,,94.1071819511184,,
47618_SIL_F,47618,23-Jun-2019 12:00:00,-21.9,-164.975,None,,,,,,,,
47618_SIL_F,47618,23-Jun-2019 16:00:00,-22.025,-165.025,SST,25.4,25.3099994659424,2,5561,,58.9580706553444,,
47618_SIL_F,47618,23-Jun-2019 16:52:30,-22.025,-165.025,Light - Dawn,,,80,5561,,82.7103963381275,,
47618_SIL_F,47618,24-Jun-2019 00:00:00,-21.825,-165.075,None,,,,,,,24-Jun-2019 17:38:42,25-Jun-2019 04:26:53
47618_SIL_F,47618,24-Jun-2019 04:15:00,-21.775,-165.1,Light - Dusk,,,48,5330,,95.4456738346743,,
47618_SIL_F,47618,24-Jun-2019 12:00:00,-21.8,-165.15,SST,25.6,25.4599990844727,1,5330,,75.715240500349,,
47618_SIL_F,47618,24-Jun-2019 16:52:30,-21.675,-165.175,Light - Dawn,,,48,5261,,95.3919318137182,,
47618_SIL_F,47618,25-Jun-2019 00:00:00,-21.575,-165.2,None,,,,,,,25-Jun-2019 17:38:52,26-Jun-2019 04:28:09
47618_SIL_F,47618,25-Jun-2019 04:01:15,-21.55,-165.25,Light - Dusk,,,112,5523,,85.9916791022085,,
47618_SIL_F,47618,25-Jun-2019 12:00:00,-21.5,-165.325,None,,,,,,,,
47618_SIL_F,47618,25-Jun-2019 16:00:00,-21.525,-165.375,SST,25.5,25.4233328501383,1,5523,,83.4443500945118,,
47618_SIL_F,47618,25-Jun-2019 16:46:15,-21.525,-165.375,Light - Dawn,,,80,5523,,83.9628114193305,,
47618_SIL_F,47618,26-Jun-2019 00:00:00,-21.375,-165.425,None,,,,,,,26-Jun-2019 17:39:31,27-Jun-2019 04:29:43
47618_SIL_F,47618,26-Jun-2019 03:46:15,-21.35,-165.45,Light - Dusk,,,112,5438,,93.5431647533276,,
47618_SIL_F,47618,26-Jun-2019 10:00:00,-21.3,-165.55,SST,25.5,25.4066661198934,1,5544,,86.2754289944206,,
47618_SIL_F,47618,26-Jun-2019 12:00:00,-21.275,-165.55,None,,,,,,,,
47618_SIL_F,47618,26-Jun-2019 16:52:30,-21.2,-165.6,Light - Dawn,,,80,5294,,84.1182619940504,,
47618_SIL_F,47618,27-Jun-2019 00:00:00,-21.125,-165.65,None,,,,,,,27-Jun-2019 17:40:03,28-Jun-2019 04:31:24
47618_SIL_F,47618,27-Jun-2019 04:15:00,-21.075,-165.675,Light - Dusk,,,144,5294,,95.3507034228996,,
47618_SIL_F,47618,27-Jun-2019 12:00:00,-20.925,-165.75,None,,,,,,,,
47618_SIL_F,47618,27-Jun-2019 15:00:00,-20.85,-165.8,SST,25.9,25.6249990463257,2,5338,,70.5742003223599,,
47618_SIL_F,47618,27-Jun-2019 16:42:30,-20.85,-165.8,Light - Dawn,,,48,5338,,96.0707433799486,,
47618_SIL_F,47618,28-Jun-2019 00:00:00,-20.85,-165.8,None,,,,,,,28-Jun-2019 17:40:14,29-Jun-2019 04:32:50
47618_SIL_F,47618,28-Jun-2019 04:00:00,-20.825,-165.8,Light - Dusk,,,80,5338,,84.6698942247657,,
47618_SIL_F,47618,28-Jun-2019 11:00:00,-20.675,-165.8,SST,25.9,25.846666097641,1,5343,,78.9401703687,,
47618_SIL_F,47618,28-Jun-2019 12:00:00,-20.675,-165.8,None,,,,,,,,
47618_SIL_F,47618,28-Jun-2019 16:53:45,-20.7,-165.825,Light - Dawn,,,80,5343,,86.3259685804974,,
47618_SIL_F,47618,29-Jun-2019 00:00:00,-20.675,-165.825,None,,,,,,,29-Jun-2019 17:40:06,30-Jun-2019 04:33:35
47618_SIL_F,47618,29-Jun-2019 04:01:15,-20.675,-165.825,Light - Dusk,,,80,5343,,91.7889448691252,,
47618_SIL_F,47618,29-Jun-2019 11:00:00,-20.625,-165.725,SST,25.9,25.8720826307933,2,5261,,76.0536139797293,,
47618_SIL_F,47618,29-Jun-2019 12:00:00,-20.625,-165.75,None,,,,,,,,
47618_SIL_F,47618,29-Jun-2019 16:50:00,-20.575,-165.825,Light - Dawn,,,80,5343,,94.5087524272676,,
47618_SIL_F,47618,30-Jun-2019 00:00:00,-20.5,-165.85,None,,,,,,,30-Jun-2019 17:39:58,01-Jul-2019 04:34:19
47618_SIL_F,47618,30-Jun-2019 03:52:30,-20.475,-165.85,Light - Dusk,,,80,5311,,94.3682311414531,,
47618_SIL_F,47618,30-Jun-2019 10:00:00,-20.525,-165.85,SST,26.2,26.1599990526835,1,5343,,80.9792431548672,,
47618_SIL_F,47618,30-Jun-2019 12:00:00,-20.425,-165.875,None,,,,,,,,
47618_SIL_F,47618,30-Jun-2019 16:52:30,-20.325,-165.875,Light - Dawn,,,176,5311,,86.0381523945733,,
47618_SIL_F,47618,01-Jul-2019 00:00:00,-20.25,-165.9,None,,,,,,,01-Jul-2019 17:39:45,02-Jul-2019 04:35:19
47618_SIL_F,47618,01-Jul-2019 04:27:30,-20.2,-165.9,Light - Dusk,,,112,5305,,89.0738709665874,,
47618_SIL_F,47618,01-Jul-2019 10:00:00,-20.15,-166,SST,26.2,26.2399991353353,1,5305,,86.2762890336804,,
47618_SIL_F,47618,01-Jul-2019 12:00:00,-20.15,-165.95,None,,,,,,,,
47618_SIL_F,47618,01-Jul-2019 16:57:30,-20.075,-165.95,Light - Dawn,,,144,5305,,65.8431187171625,,
47618_SIL_F,47618,02-Jul-2019 00:00:00,-20,-166,None,,,,,,,02-Jul-2019 17:39:44,03-Jul-2019 04:36:31
47618_SIL_F,47618,02-Jul-2019 04:31:15,-19.925,-166.025,Light - Dusk,,,80,5249,,98.0652971913322,,
47618_SIL_F,47618,02-Jul-2019 12:00:00,-19.85,-166.1,None,,,,,,,,
47618_SIL_F,47618,02-Jul-2019 13:00:00,-19.85,-166.1,SST,26.1,25.8879154523214,1,5249,,78.6920678047763,,
47618_SIL_F,47618,02-Jul-2019 17:01:15,-19.825,-166.125,Light - Dawn,,,48,5249,,93.819298393307,,
47618_SIL_F,47618,03-Jul-2019 00:00:00,-19.8,-166.175,None,,,,,,,03-Jul-2019 17:40:07,04-Jul-2019 04:37:55
47618_SIL_F,47618,03-Jul-2019 04:27:30,-19.75,-166.2,Light - Dusk,,,80,5306,,95.9830141052829,,
47618_SIL_F,47618,03-Jul-2019 12:00:00,-19.7,-166.25,None,,,,,,,,
47618_SIL_F,47618,03-Jul-2019 15:00:00,-19.675,-166.275,SST,26,25.9637496471405,1,5439,,80.8687662987941,,
47618_SIL_F,47618,03-Jul-2019 16:53:45,-19.675,-166.275,Light - Dawn,,,48,5439,,85.1761105935931,,
47618_SIL_F,47618,04-Jul-2019 00:00:00,-19.675,-166.3,None,,,,,,,04-Jul-2019 17:40:24,05-Jul-2019 04:38:59
47618_SIL_F,47618,04-Jul-2019 04:17:30,-19.65,-166.3,Light - Dusk,,,48,5439,,96.1617015133195,,
47618_SIL_F,47618,04-Jul-2019 12:00:00,-19.625,-166.325,None,,,,,,,,
47618_SIL_F,47618,04-Jul-2019 16:00:00,-19.625,-166.35,SST,25.9,25.7999998728434,6,5439,,83.7928105210004,,
47618_SIL_F,47618,04-Jul-2019 17:02:30,-19.625,-166.35,Light - Dawn,,,80,5439,,90.8595470545118,,
47618_SIL_F,47618,05-Jul-2019 00:00:00,-19.625,-166.35,None,,,,,,,05-Jul-2019 17:40:32,06-Jul-2019 04:39:37
47618_SIL_F,47618,05-Jul-2019 04:07:30,-19.6,-166.375,Light - Dusk,,,112,5439,,94.1403831802789,,
47618_SIL_F,47618,05-Jul-2019 12:00:00,-19.575,-166.375,None,,,,,,,,
47618_SIL_F,47618,05-Jul-2019 13:00:00,-19.575,-166.375,SST,25.9,25.6904163360596,3,5439,,80.9342110455862,,
47618_SIL_F,47618,05-Jul-2019 16:46:15,-19.6,-166.35,Light - Dawn,,,48,5439,,91.4192614460524,,
47618_SIL_F,47618,06-Jul-2019 00:00:00,-19.625,-166.35,None,,,,,,,06-Jul-2019 17:40:32,07-Jul-2019 04:39:57
47618_SIL_F,47618,06-Jul-2019 04:25:00,-19.65,-166.35,Light - Dusk,,,112,5439,,95.2419057039914,,
47618_SIL_F,47618,06-Jul-2019 12:00:00,-19.65,-166.325,None,,,,,,,,
47618_SIL_F,47618,06-Jul-2019 16:50:00,-19.625,-166.3,Light - Dawn,,,48,5439,,96.5873470601034,,
47618_SIL_F,47618,06-Jul-2019 18:00:00,-19.625,-166.3,SST,25.8,25.6474995613098,5,5439,,82.4989092492346,,
47618_SIL_F,47618,07-Jul-2019 00:00:00,-19.7,-166.3,None,,,,,,,07-Jul-2019 17:40:28,08-Jul-2019 04:39:57
47618_SIL_F,47618,07-Jul-2019 04:32:30,-19.75,-166.275,Light - Dusk,,,48,5439,,95.7294377048378,,
47618_SIL_F,47618,07-Jul-2019 12:00:00,-19.825,-166.25,None,,,,,,,,
47618_SIL_F,47618,07-Jul-2019 16:00:00,-19.9,-166.25,SST,25.8,25.8400001525879,2,5295,,67.3466766236782,,
47618_SIL_F,47618,07-Jul-2019 17:01:15,-19.875,-166.25,Light - Dawn,,,48,5295,,89.6072970652301,,
47618_SIL_F,47618,08-Jul-2019 00:00:00,-19.825,-166.25,None,,,,,,,08-Jul-2019 17:40:28,09-Jul-2019 04:39:52
47618_SIL_F,47618,08-Jul-2019 04:27:30,-19.825,-166.25,Light - Dusk,,,80,5295,,95.4544604082725,,
47618_SIL_F,47618,08-Jul-2019 12:00:00,-19.85,-166.225,None,,,,,,,,
47618_SIL_F,47618,08-Jul-2019 16:00:00,-19.875,-166.225,SST,25.9,25.9233328501383,6,5249,,69.1266675846107,,
47618_SIL_F,47618,08-Jul-2019 16:57:30,-19.875,-166.225,Light - Dawn,,,80,5249,,94.9294858929692,,
47618_SIL_F,47618,09-Jul-2019 00:00:00,-19.8,-166.275,None,,,,,,,09-Jul-2019 17:40:29,10-Jul-2019 04:40:21
47618_SIL_F,47618,09-Jul-2019 04:30:00,-19.75,-166.3,Light - Dusk,,,112,5439,,95.5732216872211,,
47618_SIL_F,47618,09-Jul-2019 12:00:00,-19.725,-166.3,None,,,,,,,,
47618_SIL_F,47618,09-Jul-2019 17:05:00,-19.7,-166.3,Light - Dawn,,,80,5439,,84.5039598770868,,
47618_SIL_F,47618,09-Jul-2019 18:00:00,-19.725,-166.3,SST,26,25.9324994087219,1,5439,,86.9301997927974,,
47618_SIL_F,47618,10-Jul-2019 00:00:00,-19.675,-166.3,None,,,,,,,10-Jul-2019 17:40:17,11-Jul-2019 04:41:02
47618_SIL_F,47618,10-Jul-2019 04:21:15,-19.65,-166.3,Light - Dusk,,,48,5439,,96.9130758838077,,
47618_SIL_F,47618,10-Jul-2019 11:00:00,-19.625,-166.25,SST,26,25.8587495485942,1,5439,,89.1624303745966,,
47618_SIL_F,47618,10-Jul-2019 12:00:00,-19.625,-166.25,None,,,,,,,,
47618_SIL_F,47618,10-Jul-2019 17:13:45,-19.625,-166.225,Light - Dawn,,,80,5306,,95.9691105206954,,
47618_SIL_F,47618,11-Jul-2019 00:00:00,-19.625,-166.175,None,,,,,,,11-Jul-2019 17:39:37,12-Jul-2019 04:40:59
47618_SIL_F,47618,11-Jul-2019 04:25:00,-19.625,-166.125,Light - Dusk,,,48,5306,,99.6844191203536,,
47618_SIL_F,47618,11-Jul-2019 07:00:00,-19.625,-166.125,SST,26,25.7837494214376,1,5306,,91.1680537196902,,
47618_SIL_F,47618,11-Jul-2019 08:00:00,-19.625,-166.125,User,,,,,,95.1187959324436,,
