DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,MinTemp15,MaxTemp15,%Ox15,Discont15
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 17-May-2019,4.00,2,,,, ,8,,0.000000,24.00,24.20,,,48.000000,23.60,24.00,,,184.000000,17.60,18.20,,,264.000000,15.60,16.00,,,376.000000,12.60,12.80,,,480.000000,9.60,9.60,,,672.000000,7.00,7.00,,,744.000000,6.40,6.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 18-May-2019,4.00,3,,,, ,8,,0.000000,24.00,24.00,,,8.000000,24.00,24.00,,,40.000000,24.00,24.00,,,72.000000,21.80,24.00,,,104.000000,20.40,20.80,,,144.000000,19.00,19.20,,,184.000000,18.20,18.40,,,200.000000,17.60,17.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 19-May-2019,4.00,1,,,, ,7,,0.000000,23.80,24.00,,,8.000000,23.80,24.00,,,24.000000,23.80,24.00,,,40.000000,23.80,24.00,,,56.000000,23.00,24.00,,,72.000000,21.60,23.00,,,96.000000,21.00,21.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 21-May-2019,4.00,4,,,, ,8,,0.000000,23.60,23.80,,,16.000000,23.60,23.80,,,48.000000,23.40,23.80,,,88.000000,20.60,21.40,,,128.000000,19.60,19.80,,,160.000000,18.80,19.00,,,208.000000,17.60,17.80,,,248.000000,16.80,16.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 23-May-2019,4.00,2,,,, ,8,,0.000000,23.20,23.40,,,24.000000,23.20,23.40,,,96.000000,20.40,22.00,,,160.000000,18.40,19.40,,,264.000000,16.40,17.00,,,272.000000,16.20,16.80,,,344.000000,14.60,14.80,,,424.000000,11.80,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 24-May-2019,4.00,4,,,, ,8,,0.000000,23.20,23.80,,,16.000000,23.20,23.80,,,48.000000,23.20,23.80,,,104.000000,20.20,21.00,,,120.000000,19.80,20.40,,,152.000000,19.00,19.20,,,192.000000,17.80,18.00,,,240.000000,16.80,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 25-May-2019,4.00,2,,,, ,8,,0.000000,23.40,23.60,,,8.000000,23.40,23.60,,,40.000000,23.20,23.40,,,64.000000,22.80,23.40,,,96.000000,20.60,21.20,,,144.000000,19.20,19.60,,,152.000000,19.20,19.40,,,192.000000,18.20,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 26-May-2019,4.00,5,,,, ,7,,0.000000,23.20,23.40,,,8.000000,23.20,23.40,,,24.000000,23.20,23.40,,,40.000000,23.20,23.40,,,56.000000,22.80,23.20,,,72.000000,22.00,22.80,,,88.000000,20.80,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 27-May-2019,4.00,3,,,, ,8,,0.000000,22.80,23.60,,,8.000000,22.80,23.60,,,24.000000,22.80,23.60,,,40.000000,22.40,23.40,,,64.000000,22.80,23.20,,,80.000000,21.60,22.80,,,96.000000,21.20,22.40,,,120.000000,20.20,20.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 28-May-2019,4.00,3,,,, ,8,,0.000000,22.80,23.20,,,16.000000,22.40,23.20,,,48.000000,22.00,22.40,,,80.000000,20.20,22.40,,,112.000000,19.20,20.20,,,144.000000,18.80,19.00,,,184.000000,18.00,18.00,,,216.000000,17.20,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 29-May-2019,4.00,3,,,, ,8,,0.000000,22.60,23.40,,,16.000000,22.40,23.40,,,56.000000,21.00,23.40,,,96.000000,19.80,21.80,,,144.000000,18.60,19.60,,,184.000000,18.00,18.60,,,224.000000,16.60,16.80,,,280.000000,15.00,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 30-May-2019,4.00,1,,,, ,8,,0.000000,23.00,23.20,,,16.000000,23.00,23.20,,,48.000000,23.00,23.20,,,88.000000,21.00,23.00,,,128.000000,19.60,20.20,,,152.000000,19.00,19.20,,,216.000000,17.60,17.80,,,240.000000,17.00,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 31-May-2019,4.00,1,,,, ,8,,0.000000,23.20,23.60,,,8.000000,23.20,23.60,,,32.000000,23.20,23.60,,,56.000000,23.20,23.60,,,80.000000,21.80,23.60,,,96.000000,20.80,22.00,,,120.000000,20.00,21.00,,,152.000000,19.60,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 01-Jun-2019,4.00,7,,,, ,8,,0.000000,23.40,24.00,,,8.000000,23.40,24.00,,,32.000000,23.40,23.80,,,56.000000,23.00,23.80,,,80.000000,21.80,23.20,,,104.000000,21.20,21.40,,,144.000000,20.00,20.40,,,160.000000,19.60,19.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 02-Jun-2019,5.00,1,,,, ,8,,0.000000,23.40,24.00,,,8.000000,23.40,24.20,,,24.000000,23.60,24.00,,,40.000000,23.60,23.80,,,56.000000,23.40,23.60,,,72.000000,22.20,23.60,,,88.000000,21.60,23.60,,,104.000000,21.20,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 04-Jun-2019,5.00,2,,,, ,8,,0.000000,24.40,24.60,,,8.000000,24.40,24.60,,,24.000000,24.40,24.60,,,40.000000,24.20,24.60,,,56.000000,24.20,24.60,,,72.000000,23.40,24.20,,,88.000000,22.20,24.20,,,104.000000,21.80,22.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 05-Jun-2019,5.00,4,,,, ,8,,0.000000,24.20,24.60,,,32.000000,24.20,24.60,,,104.000000,21.80,23.20,,,184.000000,19.60,20.20,,,256.000000,18.00,18.00,,,384.000000,13.40,13.60,,,448.000000,11.00,11.20,,,512.000000,9.60,9.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 06-Jun-2019,5.00,2,,,, ,8,,0.000000,24.40,24.80,,,16.000000,24.40,24.80,,,48.000000,24.40,25.00,,,88.000000,22.80,24.80,,,120.000000,22.00,22.60,,,152.000000,20.80,21.20,,,208.000000,19.80,19.80,,,240.000000,18.60,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 07-Jun-2019,5.00,1,,,, ,8,,0.000000,24.80,25.20,,,8.000000,24.80,25.20,,,24.000000,24.80,25.20,,,40.000000,24.80,25.20,,,64.000000,24.60,25.00,,,80.000000,23.40,25.00,,,96.000000,23.00,24.60,,,120.000000,22.20,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 08-Jun-2019,5.00,4,,,, ,8,,0.000000,25.20,25.60,,,8.000000,25.20,25.60,,,48.000000,24.80,25.40,,,64.000000,24.80,25.40,,,96.000000,23.40,25.20,,,128.000000,22.00,22.20,,,152.000000,21.00,21.40,,,192.000000,20.20,20.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 09-Jun-2019,5.00,1,,,, ,8,,0.000000,25.40,25.60,,,8.000000,25.40,25.60,,,32.000000,25.40,26.00,,,64.000000,25.40,25.80,,,88.000000,24.00,25.40,,,112.000000,22.40,23.80,,,144.000000,22.20,22.60,,,176.000000,21.20,21.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 10-Jun-2019,5.00,7,,,, ,8,,0.000000,25.20,26.20,,,16.000000,25.20,26.20,,,56.000000,25.40,26.20,,,88.000000,24.00,25.40,,,128.000000,22.00,22.60,,,168.000000,20.80,21.20,,,200.000000,20.20,20.40,,,256.000000,18.80,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 12-Jun-2019,5.00,3,,,, ,8,,0.000000,26.00,26.20,,,8.000000,26.00,26.20,,,32.000000,25.80,26.20,,,48.000000,25.60,26.20,,,72.000000,24.60,26.20,,,96.000000,23.20,25.60,,,112.000000,22.60,24.40,,,144.000000,21.80,21.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 13-Jun-2019,5.00,3,,,, ,8,,0.000000,26.00,26.00,,,24.000000,26.00,26.00,,,72.000000,24.80,26.00,,,120.000000,23.60,24.80,,,176.000000,22.40,22.80,,,216.000000,21.00,21.40,,,288.000000,18.60,18.80,,,328.000000,17.20,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 14-Jun-2019,5.00,2,,,, ,8,,0.000000,26.00,26.00,,,8.000000,26.00,26.00,,,24.000000,26.00,26.00,,,48.000000,25.80,26.00,,,72.000000,25.80,26.00,,,88.000000,25.20,26.00,,,112.000000,24.00,24.60,,,136.000000,23.20,23.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 15-Jun-2019,5.00,1,,,, ,8,,0.000000,26.00,26.40,,,16.000000,25.80,26.00,,,48.000000,25.80,26.00,,,88.000000,25.80,25.80,,,120.000000,24.00,24.60,,,160.000000,23.00,23.20,,,208.000000,21.20,21.40,,,240.000000,20.20,20.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 16-Jun-2019,5.00,2,,,, ,8,,0.000000,26.00,26.00,,,8.000000,26.00,26.00,,,24.000000,26.00,26.00,,,40.000000,25.80,26.00,,,64.000000,25.80,26.00,,,80.000000,25.60,25.80,,,96.000000,25.00,25.80,,,120.000000,24.60,24.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 17-Jun-2019,5.00,4,,,, ,8,,0.000000,26.00,26.00,,,8.000000,26.00,26.00,,,24.000000,25.80,26.00,,,48.000000,25.80,26.00,,,64.000000,25.60,26.00,,,80.000000,25.20,26.00,,,104.000000,24.60,25.20,,,128.000000,24.00,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 18-Jun-2019,5.00,2,,,, ,8,,8.000000,25.80,26.00,,,16.000000,25.80,26.00,,,40.000000,25.80,26.00,,,64.000000,25.80,26.00,,,96.000000,24.60,25.80,,,120.000000,23.80,24.60,,,160.000000,22.80,23.20,,,176.000000,22.40,22.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 19-Jun-2019,5.00,3,,,, ,8,,0.000000,26.00,26.00,,,32.000000,26.00,26.00,,,96.000000,24.40,25.60,,,208.000000,20.80,21.20,,,232.000000,20.00,20.40,,,296.000000,17.40,17.80,,,360.000000,15.40,15.40,,,456.000000,11.40,11.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 20-Jun-2019,5.00,2,,,, ,8,,0.000000,25.80,26.00,,,8.000000,25.80,26.00,,,32.000000,25.80,26.00,,,56.000000,25.80,26.00,,,80.000000,25.00,26.00,,,104.000000,24.20,25.00,,,128.000000,23.40,24.00,,,160.000000,22.00,22.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 21-Jun-2019,5.00,6,,,, ,8,,0.000000,25.80,25.80,,,48.000000,25.80,25.80,,,152.000000,22.60,23.40,,,248.000000,19.20,19.80,,,352.000000,15.80,16.40,,,456.000000,11.00,11.20,,,608.000000,7.00,7.40,,,704.000000,6.20,6.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 22-Jun-2019,5.00,3,,,, ,8,,0.000000,25.60,25.80,,,8.000000,25.60,25.80,,,24.000000,25.60,25.80,,,48.000000,25.60,25.80,,,72.000000,25.60,25.80,,,88.000000,25.00,25.80,,,112.000000,24.00,24.60,,,136.000000,23.40,23.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 23-Jun-2019,5.00,4,,,, ,8,,0.000000,25.40,25.60,,,8.000000,25.40,25.60,,,32.000000,25.40,25.60,,,56.000000,25.40,25.60,,,88.000000,25.00,25.40,,,128.000000,23.80,24.00,,,152.000000,22.80,23.20,,,168.000000,22.40,22.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 25-Jun-2019,5.00,2,,,, ,8,,0.000000,25.60,25.60,,,16.000000,25.60,25.60,,,32.000000,25.40,25.60,,,56.000000,25.40,25.60,,,88.000000,24.60,25.60,,,112.000000,23.80,24.80,,,152.000000,22.80,22.80,,,168.000000,22.40,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 26-Jun-2019,5.00,2,,,, ,8,,0.000000,25.60,25.80,,,8.000000,25.60,25.80,,,40.000000,25.60,25.60,,,72.000000,25.60,25.60,,,104.000000,24.20,25.60,,,128.000000,23.00,24.40,,,160.000000,22.40,22.80,,,200.000000,21.20,21.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 27-Jun-2019,5.00,3,,,, ,8,,0.000000,25.60,26.00,,,16.000000,25.60,26.00,,,32.000000,25.60,26.00,,,56.000000,25.60,26.00,,,80.000000,25.60,26.00,,,104.000000,24.60,25.60,,,128.000000,23.60,24.00,,,160.000000,22.40,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 28-Jun-2019,6.00,4,,,, ,8,,0.000000,25.80,26.00,,,16.000000,25.80,26.00,,,48.000000,25.80,26.00,,,88.000000,24.80,26.00,,,120.000000,23.60,24.20,,,184.000000,21.60,21.60,,,216.000000,20.60,20.80,,,240.000000,19.80,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 29-Jun-2019,6.00,4,,,, ,8,,0.000000,25.80,26.00,,,8.000000,25.80,26.00,,,24.000000,25.80,26.00,,,48.000000,25.80,26.00,,,72.000000,25.80,26.00,,,88.000000,25.20,26.00,,,112.000000,24.20,24.80,,,136.000000,23.60,23.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 30-Jun-2019,6.00,1,,,, ,8,,0.000000,26.20,26.40,,,16.000000,26.20,26.40,,,56.000000,26.00,26.40,,,88.000000,25.20,26.40,,,128.000000,23.40,24.80,,,184.000000,21.60,21.80,,,200.000000,21.20,21.40,,,256.000000,19.40,19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 01-Jul-2019,6.00,2,,,, ,8,,0.000000,26.20,26.20,,,16.000000,26.20,26.20,,,48.000000,26.20,26.20,,,80.000000,25.60,26.40,,,120.000000,24.00,25.40,,,160.000000,22.20,23.20,,,184.000000,21.40,22.40,,,232.000000,20.00,20.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 02-Jul-2019,6.00,1,,,, ,8,,0.000000,26.20,26.20,,,8.000000,26.20,26.20,,,40.000000,26.20,26.20,,,72.000000,26.20,26.20,,,104.000000,25.00,25.60,,,136.000000,24.00,24.60,,,192.000000,22.00,22.20,,,208.000000,21.60,21.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 03-Jul-2019,6.00,1,,,, ,8,,0.000000,26.00,26.20,,,8.000000,26.00,26.20,,,24.000000,26.00,26.20,,,48.000000,26.00,26.20,,,72.000000,26.00,26.20,,,88.000000,25.60,26.20,,,112.000000,24.60,25.20,,,136.000000,23.80,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 04-Jul-2019,6.00,1,,,, ,8,,8.000000,26.00,26.00,,,16.000000,26.00,26.00,,,48.000000,26.00,26.00,,,80.000000,26.00,26.00,,,112.000000,24.20,25.40,,,136.000000,23.20,24.40,,,168.000000,22.00,22.60,,,208.000000,20.60,20.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 05-Jul-2019,6.00,3,,,, ,8,,0.000000,25.80,26.00,,,16.000000,25.80,26.00,,,40.000000,25.80,26.00,,,64.000000,25.80,26.00,,,96.000000,25.20,26.00,,,128.000000,23.80,24.80,,,152.000000,23.80,24.20,,,192.000000,22.20,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 06-Jul-2019,6.00,3,,,, ,8,,0.000000,25.80,25.80,,,24.000000,25.80,25.80,,,40.000000,25.80,25.80,,,64.000000,25.80,25.80,,,96.000000,24.60,25.80,,,120.000000,24.40,25.40,,,144.000000,23.60,24.00,,,184.000000,21.80,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 07-Jul-2019,6.00,5,,,, ,8,,0.000000,25.80,25.80,,,24.000000,25.80,25.80,,,80.000000,25.20,25.80,,,128.000000,23.20,25.40,,,232.000000,19.80,20.00,,,272.000000,18.00,18.20,,,296.000000,17.40,17.60,,,368.000000,14.20,14.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 08-Jul-2019,6.00,3,,,, ,8,,0.000000,25.80,25.80,,,16.000000,25.80,26.00,,,24.000000,25.80,26.00,,,48.000000,25.80,25.80,,,64.000000,25.60,25.80,,,80.000000,25.60,25.80,,,112.000000,24.40,25.60,,,128.000000,23.80,25.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 09-Jul-2019,6.00,2,,,, ,8,,0.000000,26.00,26.20,,,8.000000,25.80,26.20,,,32.000000,25.80,25.80,,,48.000000,25.80,25.80,,,72.000000,25.60,25.80,,,96.000000,25.20,25.60,,,112.000000,24.80,25.60,,,144.000000,24.00,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 10-Jul-2019,6.00,2,,,, ,8,,0.000000,26.00,26.00,,,32.000000,25.60,26.00,,,104.000000,24.00,25.60,,,184.000000,21.40,21.80,,,280.000000,18.40,18.60,,,328.000000,16.60,16.60,,,408.000000,13.20,13.60,,,504.000000,9.40,9.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 11-Jul-2019,6.00,1,,,, ,8,,0.000000,26.00,26.00,,,16.000000,26.00,26.20,,,64.000000,25.60,25.80,,,96.000000,24.40,25.80,,,136.000000,23.00,24.40,,,168.000000,22.40,23.40,,,216.000000,21.00,21.40,,,264.000000,19.20,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
