Date,Ptt,Latitude,Longitude,day.at.liberty,month,DistfromStart,bathy_depth,DistToShelf,DistToShore,MinTempFromSeries,MeanTempFromSeries,MaxTempFromSeries,MinDepthFromSeries,MaxDepthFromSeries,MeanDepthFromSeries,MinTemp,MaxTemp,MinDepth,MaxDepth,MeanTempPDT,MeanDepthPDT,DistTravelled
2022-03-25,227151,-33.97402,151.3569,1,Mar,0,-86.8775024414062,17.8859167799463,8.79069968631526,15.4,18.589583333333334,19.8,18,91.5,54.211805555555564,NA,NA,NA,NA,NA,NA,NA
2022-03-26,227151,-34.4375,151.2125,2,Mar,53.2198948208169,-150.369995117188,4.58961537271104,27.1690061257545,16.6,19.477777777777778,22.6,29,78.5,48.27777777777778,NA,NA,NA,NA,19.580000000000002,24.40909090909091,53.10650337360534
2022-03-27,227151,-34.6625,151.25,3,Mar,78.4733749354648,-581.502502441406,7.84365120492603,33.8663611580848,17.9,20.179166666666667,23.2,28.5,67,45.65277777777778,NA,NA,NA,NA,NA,NA,25.195983567295386
2022-03-28,227151,-34.825,151.2875,4,Mar,96.864544084163,-1247.37744140625,15.7147724152279,41.6023496660452,17.2,19.75208333333333,22.4,34.5,67.5,46.58333333333333,16.3,23,28,85,NA,NA,18.35123009453759
2022-03-29,227151,-34.95,151.13125,5,Mar,116.771875903256,-341.244995117188,3.3945668869354,27.1531403618511,16.2,19.850694444444446,24.3,31,67,47.13194444444444,16.1,24.5,13,86,20.516666666666666,25.26923076923077,19.907636971619112
2022-03-30,227151,-35.0875,151.2625,6,Mar,136.178539338798,-1743.18249511719,19.2013640688397,38.4002651520506,16.7,20.68263888888889,23.7,36,75.5,50.017361111111114,16.1,23.9,31,79,20.400000000000002,24.944444444444443,19.395576168905908
2022-03-31,227151,-35.1875,151.38125,7,Mar,151.678352435511,-3208.1875,33.036567322633,51.0847623524638,18.3,22.45,23.6,42.5,83,53.33333333333333,17.5,23.7,29,84,21.44,28.045454545454547,15.498577220909754
2022-04-01,227151,-35.28125,151.45625,8,Apr,164.131110882819,-4738.6826171875,43.56864785434,61.0191932629577,19.8,21.066666666666666,23.1,46,84,64.60416666666667,17.5,23.3,41,86,21.825000000000003,28.5,12.441497295974765
2022-04-02,227151,-35.3375,151.525,9,Apr,172.965058751905,-4844.81005859375,52.1008258079642,69.2515325348777,Inf,NA,-Inf,55.5,72,63.901041666666664,21.8,22.6,38,83,NA,NA,8.833941111449434
2022-04-03,227151,-35.3875,151.5875,10,Apr,180.904295565504,-4863.56005859375,59.6110097867356,76.7685198656903,22.1,22.540625000000002,22.9,49,70,59.08333333333333,20.8,22.8,48,85,22.099999999999998,31.166666666666668,7.939664535975032
2022-04-04,227151,-35.44375,151.6375,11,Apr,188.627743031714,-4869.875,66.4182320874804,83.6922741915476,19,22.37638888888889,22.7,52,82.5,60.208333333333336,17.4,22.7,46,86,21.474999999999998,31.166666666666668,7.71820003713408
2022-04-05,227151,-35.5,151.75,12,Apr,200.582254739233,-4865.8701171875,78.3599943889238,95.6487101573144,22.2,22.479166666666668,22.6,53.5,68,59.895833333333336,19.8,22.6,48,81,21.600000000000005,28.071428571428573,11.966844158283385
2022-04-06,227151,-35.55,151.825,13,Apr,209.355977427838,-4864.31005859375,86.9864641905055,104.303016530686,18.7,21.533333333333335,22.2,52.5,100.5,62.53645833333333,17.8,23.4,50,104,NA,NA,8.777822689099022
2022-04-07,227151,-35.61875,151.75625,14,Apr,219.209546602136,-4867.6826171875,84.9743861785776,103.176875767116,Inf,NA,-Inf,53,90,61.17708333333333,15.9,22.2,48,101,NA,NA,9.849451506167652
2022-04-08,227151,-35.7125,151.45625,15,Apr,248.246823132977,-4852.9375,67.3853545934477,87.287288441995,16.6,21.140625,21.9,53.5,97.5,62.666666666666664,16.2,21.9,52,98,19.275,34.72222222222222,29.086360036669042
2022-04-09,227151,-35.81875,150.99375,16,Apr,291.616155044439,-3347.8076171875,36.3987689343913,61.7368682321018,16.7,20.7625,22.2,49.5,63,56.854166666666664,16.3,22.4,47,92,19.349999999999998,32.05555555555556,43.45342492426371
2022-04-10,227151,-35.86875,150.75625,17,Apr,313.733748596973,-3237.0625,19.522185779061,45.5037215079743,15.5,19.970833333333335,22.2,53,90,62.02083333333333,15.5,22.6,47,92,19.250000000000004,32.05555555555556,22.161665087041197
2022-04-11,227151,-35.8125,151.10625,18,Apr,345.896778253963,-5029.31005859375,45.3050210119652,70.6426140134881,15.6,19.970833333333335,22.3,Inf,-Inf,NA,14.9,22.6,37,98,18.02,31.681818181818183,32.23071033373783
2022-04-12,227151,-35.75,151.33125,19,Apr,367.350285897822,-4861.81494140625,59.7822210794552,82.4838699462293,15.6,20.179861111111112,22.6,38.5,76.5,57.451388888888886,15.6,22.7,38,77,19.3,27.61111111111111,21.492214943446527
2022-04-13,227151,-35.6875,151.4125,20,Apr,377.454838187158,-4864.87744140625,62.5517390581178,82.4992913992004,17.3,20.2625,22.4,34.5,72.5,59.045138888888886,NA,NA,NA,NA,20.65,24.055555555555557,10.106268471828571
2022-04-14,227151,-35.6583333333333,151.433333333333,21,Apr,381.204467848814,-4866.62744140625,62.2777375978643,81.7404747475546,17.8,20.262500000000003,21.3,56.5,69,61.583333333333336,NA,NA,NA,NA,19.633333333333333,24.642857142857142,3.745668377008505
2022-04-15,227151,-35.625,151.466666666667,22,Apr,385.980594787464,-4869.18994140625,62.7491261086182,81.763204883111,16.9,19.990625,22.3,38,74,52.97916666666667,NA,NA,NA,NA,19.75,24.944444444444443,4.774157131840395
2022-04-16,227151,-35.6,151.48125,23,Apr,389.057223134595,-4871.6875,62.4029583575257,81.1909339893023,15.8,17.522916666666667,22.3,43.5,74,61.42708333333333,NA,NA,NA,NA,NA,NA,3.072417504813703
2022-04-17,227151,-35.6,151.44375,24,Apr,392.447698594559,-4872.74755859375,59.5015122813917,78.4368161814912,15.2,15.972916666666666,20.1,35.5,74,65.25347222222223,15.3,21,32,76,17.75,25.833333333333332,3.3981301068681073
2022-04-18,227151,-35.575,151.39375,25,Apr,397.755260041703,-4866.0576171875,54.1889558659707,73.1465851816188,15.3,16.596875,19.2,41,74,62.50520833333333,15.3,20.8,37,76,17.65,27.61111111111111,5.313075815771813
2022-04-19,227151,-35.5625,151.31875,26,Apr,404.67979033238,-4760.9375,47.7337943266586,66.9493034021064,14.9,16.366666666666667,21,40,76,61.901041666666664,14.9,21.6,38,77,NA,NA,6.938912998381915
2022-04-20,227151,-35.55,151.35625,27,Apr,408.345825312526,-4898.24755859375,49.8355712868097,68.7623593766895,14.9,16.036458333333332,21.1,34.5,76,59.756944444444436,15,21.9,33,77,18.075,24.944444444444443,3.671961841831723
2022-04-21,227151,-35.55,151.45,28,Apr,416.827306104531,-4863.8076171875,57.2272091980518,75.7368899985086,15,16.54652777777778,22.3,38,76.5,62.211805555555564,NA,NA,NA,NA,18.8,24.944444444444443,8.500605805535962
2022-04-22,227151,-35.575,151.5875,29,Apr,429.571744526774,-4825.5576171875,69.328329892915,87.8211448550713,16,17.183333333333334,20.6,47.5,80,65.84027777777777,NA,NA,NA,NA,17.96666666666667,28.071428571428573,12.770492243501604
2022-04-23,227151,-35.6,151.81875,30,Apr,450.666901499575,-4864.93994140625,89.0291168787227,106.704538426545,16.4,17.608333333333334,20.8,42,75.5,59.36979166666667,NA,NA,NA,NA,18.425,27.61111111111111,21.14114305751536
2022-04-24,227151,-35.6625,152.23125,31,Apr,488.589763260646,-4857.375,125.428464211821,142.639804075526,16.3,18.259375,19.6,44.5,76,60.36458333333333,NA,NA,NA,NA,18.125,27.61111111111111,38.00289992304983
2022-04-25,227151,-35.675,152.05,32,Apr,505.021860236452,-4869.18505859375,111.514123121401,128.902134112971,16.1,17.170833333333334,19.3,44.5,76,59.28125,NA,NA,NA,NA,NA,NA,16.468737691603135
2022-04-26,227151,-35.625,151.6875,33,Apr,538.244457059736,-4858.0625,79.9531366596891,98.4427292108136,15.5,16.583333333333332,19,48.5,76.5,67.26736111111111,NA,NA,NA,NA,17.3,28.071428571428573,33.29357295302838
2022-04-27,227151,-35.65625,151.6125,34,Apr,545.860828926234,-4848.3125,75.8175596026025,94.5226421400907,15,15.7375,19.4,53.5,81.5,69.75,NA,NA,NA,NA,16.9,31.166666666666668,7.6265556145454045
2022-04-28,227151,-35.61875,151.26875,35,Apr,577.204207062849,-4832.99755859375,47.5663513123829,67.8743613120511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.41174844686596
2022-04-29,227151,-35.5875,151.175,36,Apr,586.364702526696,-3646.4326171875,38.5135929571746,59.5993456760466,15.6,17.86111111111111,20.1,42.5,95,63.26388888888888,15.7,21.5,38,97,17.9,31.681818181818183,9.175329966568935
2022-04-30,227151,-35.55,151.15,37,Apr,591.108154322079,-3035.3125,34.3961108482795,54.9738637729362,14.5,18.42361111111111,19.6,44.5,106,55.125,14.6,19.7,42,108,NA,NA,4.737851609667139
2022-05-01,227151,-35.49375,151.125,38,May,597.759504339072,-2836.6826171875,28.8939900611212,48.8440214095642,15.4,18.309722222222224,22.4,43,88,54.046875,15.1,22.6,38,101,17.940000000000005,32.40909090909091,6.640144033594866
2022-05-02,227151,-35.425,151.1125,39,May,605.487533506954,-2589,23.7291621592263,42.805965822457,14.9,16.558333333333334,18.3,44.5,91.5,62.951388888888886,14.7,18.7,42,93,NA,NA,7.711679643894397
2022-05-03,227151,-35.45,151.30625,40,May,623.259247539614,-3728.25244140625,40.375901985344,58.7971680488722,15.8,16.118750000000002,18.3,51.5,80,67.3125,15.8,19.7,39,85,17.25,28.5,17.809739988451582
2022-05-04,227151,-35.4875,151.48125,41,May,639.646752620698,-4871.12744140625,56.1073660635619,74.4668532355637,15.4,16.213194444444444,17.2,46.5,76.5,60.611111111111114,15.5,17.7,42,77,16.424999999999997,27.61111111111111,16.419660907753237
2022-05-05,227151,-35.51875,151.69375,42,May,659.194005970928,-4864.00244140625,74.9464751938932,92.3082171126626,15.4,16.06111111111111,17.1,52.5,74.5,61.88541666666667,15.6,17.4,50,77,16.200000000000003,28.071428571428573,19.588532896874362
2022-05-06,227151,-35.49375,151.65625,43,May,663.581480786033,-4868.0625,70.605766462888,87.9561338836806,15.9,17.46527777777778,21.9,43,74.5,60.77777777777778,16,22.4,38,76,18.650000000000002,27.61111111111111,4.389519098468646
2022-05-07,227151,-35.43125,151.55,44,May,675.451476878034,-4850.81005859375,58.7793286424709,76.1136572514195,16.1,18.040972222222223,20.9,48.5,72.5,64.82291666666667,16.2,21.3,37,86,NA,NA,11.878578943188984
2022-05-08,227151,-35.3875,151.525,45,May,680.817984914462,-4853.8701171875,54.4799902844161,71.7323940750634,17.1,17.23541666666667,17.6,58,81,68.81944444444444,16.6,17.6,57,81,17.233333333333334,30.357142857142858,5.358875916487829
2022-05-09,227151,-35.36875,151.5875,46,May,686.85579084917,-4861,58.7561117626886,75.863067849671907,16.8,17.20138888888889,18.9,62.5,75,69.94270833333333,16.8,19,56,77,17.566666666666666,30.357142857142858,6.048151037367784
2022-05-10,227151,-35.225,151.5125,47,May,704.228926169379,-4728.75244140625,45.6908441551452,63.7231347246554,16,16.659027777777776,17.8,63.5,74,69.76041666666667,16.2,17.8,60,76,16.55,30.5,17.346213979362485
2022-05-11,227151,-35.1125,151.4125,48,May,719.692074669087,-3745.62744140625,33.0249308164105,52.2785294891245,16.4,17.2125,17.9,68.5,76,72.54166666666667,NA,NA,NA,NA,17.2,30.357142857142858,15.45225230595954
2022-05-12,227151,-35.00625,151.55,49,May,736.902850399943,-4191.4326171875,42.1347811242492,64.459845444011,17.4,17.658333333333335,17.8,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,17.2126211844223
2022-05-13,227151,-34.90625,151.61875,50,May,749.666051619206,-4765,46.8002879240381,71.7904008911775,17.6,17.728472222222223,17.9,64,74,71.25,NA,NA,NA,NA,17.7,30.5,12.747830247639426
2022-05-14,227151,-34.7875,151.64375,51,May,763.066083667374,-4201.12744140625,46.371689081348,72.3346867257882,17.1,17.557291666666668,17.6,55.5,75,71.6875,NA,NA,NA,NA,17.6,30.357142857142858,13.370805563151487
2022-05-15,227151,-34.6875,151.61875,52,May,774.417809887302,-3225.24755859375,40.490713649901,67.5897125976219,16.8,17.071527777777778,17.7,55.5,75,71.07291666666667,NA,NA,NA,NA,17.3,30.357142857142858,11.327361891235322
2022-05-16,227151,-34.5875,151.65625,53,May,786.054532083387,-2930.87744140625,39.4134612804293,68.4997134262778,16.3,16.890625,17.9,Inf,-Inf,NA,NA,NA,NA,NA,17.03333333333333,30.357142857142858,11.614024185242613
2022-05-17,227151,-34.4875,151.70625,54,May,798.080267722868,-3071.81005859375,38.4339767941803,64.9302614859613,16.9,17.23125,18.6,49.5,74.5,69.015625,NA,NA,NA,NA,17.933333333333334,28.071428571428573,12.005287642483015
2022-05-18,227151,-34.3875,151.75625,55,May,810.108096929186,-2421.0576171875,36.4283984252787,62.3118884446927,17.4,17.464583333333334,18.6,Inf,-Inf,NA,NA,NA,NA,NA,18.53333333333333,28.071428571428573,12.007216379353862
2022-05-19,227151,-34.29375,151.825,56,May,822.29473989635,-2424.9375,37.1507066212105,62.4821094175819,17.1,17.71736111111111,20.8,50,75,68.80208333333334,17.1,21.5,39,75,19.566666666666666,24.642857142857142,12.172460989197539
2022-05-20,227151,-34.275,151.91875,57,May,831.156764169633,-3018.93505859375,43.4073776521957,69.2158231194185,17,17.391666666666666,19.7,47,76.5,68.02777777777777,17.1,20.1,46,76,18.066666666666666,28.071428571428573,8.879143146133016
2022-05-21,227151,-34.3875,151.74375,58,May,851.521030305566,-2349.0576171875,35.4204635721976,61.3164905886322,Inf,NA,-Inf,58.5,75.5,69.89583333333333,17.4,20.2,47,75,18.566666666666666,26.928571428571427,20.37363719214486
2022-05-22,227151,-34.5125,151.61875,59,May,869.536654961958,-2648.25,32.6678049475149,61.0439910638434,17.4,18.12152777777778,19.4,66,74,70.11458333333333,17.5,20.7,45,77,NA,NA,18.00617332590261
2022-05-23,227151,-34.6125,151.53125,60,May,883.242167674234,-2227.37255859375,30.0327126021727,57.7637846326396,18,19.978125,21.4,55.5,75,69.34027777777777,NA,NA,NA,NA,20,27.3,13.694567753146224
2022-05-24,227151,-34.6625,151.425,61,May,894.440348589802,-2464.3076171875,22.9346772788423,49.6177084299744,18,18.690625,19.3,57,75,70.22916666666667,NA,NA,NA,NA,19.566666666666666,26.928571428571427,11.210325497395278
2022-05-25,227151,-34.7,151.45,62,May,899.195660315401,-2921.8125,26.5184842585879,52.6603608702671,17.3,17.470833333333335,17.7,53.5,76,67.91666666666667,NA,NA,NA,NA,17.925,28.5,4.749190381053929
2022-05-26,227151,-34.725,151.49375,63,May,904.065901271667,-3174.6826171875,31.2131336916308,57.2174423720804,16.5,17.325,19.1,54.5,74.5,66.625,NA,NA,NA,NA,17.46666666666667,28.071428571428573,4.873799666958435
2022-05-27,227151,-34.71875,151.5,64,May,904.965492934102,-3174.6826171875,31.5424096107477,57.5998402047117,NA,NA,NA,NA,NA,NA,16.7,20,45,76,17.96666666666667,28.071428571428573,0.8991425214066556
2022-05-28,227151,-34.70625,151.51875,65,May,907.172107466072,-2632.6826171875,32.6529764846998,58.9583602950575,16.3,16.97222222222222,19.2,47.5,74.5,66.55902777777777,16.3,19.3,43,76,17.85,27.61111111111111,2.20751586263287
2022-05-29,227151,-34.78125,151.78125,66,May,932.565207007594,-4688.56494140625,58.0740568850492,84.2656480328932,16.7,17.073958333333334,18.9,53.5,75.5,70.92708333333333,16.7,18.9,50,76,17.5,28.071428571428573,25.43681849593612
2022-05-30,227151,-34.875,152.11875,67,May,965.086999922408,-4856.87744140625,90.630175289792,116.77091367503,Inf,NA,-Inf,54.5,76,70.84895833333334,16.9,19.2,43,77,18.1,27.61111111111111,32.578720583787174
2022-05-31,227151,-34.8,151.85,68,May,990.993746833098,-4864.31494140625,64.6955978029989,90.8766019562297,16.8,17.365972222222222,18.8,56,76.5,69.61805555555556,16.9,19,48,77,18,28.071428571428573,25.952008309637062
2022-06-01,227151,-34.7875,151.65,69,Jun,1009.30946896443,-4201.12744140625,46.9233860009394,72.8812022738489,17.6,18.7875,20.6,47.5,74.5,62.27083333333333,17.7,20.9,45,76,19.266666666666666,28.071428571428573,18.35577988915603
2022-06-02,227151,-34.83125,151.51875,70,Jun,1022.24208797992,-3972.74755859375,36.8531791517097,62.223740228213,19.4,19.69236111111111,21,54,76.5,69.35416666666667,19.5,21.3,48,77,20.233333333333334,28.071428571428573,12.952972972652924
2022-06-03,227151,-34.8625,151.4,71,Jun,1033.6221870287,-2226.5,26.5436238788738,52.6782530534641,19.4,19.815277777777776,20.9,50,74.5,63.89583333333333,19.4,21,48,76,20.1,28.071428571428573,11.40052270610979
2022-06-04,227151,-34.975,151.5,72,Jun,1049.10172839248,-3228.37255859375,37.068778715258,60.0562992133754,19.4,19.404166666666665,19.5,58.5,74.5,68.59375,19.3,21,48,76,NA,NA,15.46823999391716
2022-06-05,227151,-35.08125,151.58125,73,Jun,1063.04138996055,-4776.06005859375,46.711848761029,67.3929318040411,18.6,18.75625,18.9,34,74.5,68,18.6,20.5,21,76,19.46,25.136363636363637,13.925572180619739
2022-06-06,227151,-35.2,151.625,74,Jun,1076.83202582066,-4851.37744140625,54.4580604836972,72.969321105940793,17.8,18.222916666666666,19.9,50,75,66.53125,17.8,20.1,20,76,18.78,25.863636363636363,13.764580867083843
2022-06-07,227151,-35.325,151.683333333333,75,Jun,1091.70624244546,-4865.9951171875,64.2669742450948,82.012163941131,18.1,18.40972222222222,19.6,49.5,76.5,66.63194444444444,18.2,19.9,47,78,NA,NA,14.849307662054144
2022-06-08,227151,-35.40625,151.70625,76,Jun,1100.97672739158,-4865.56494140625,70.1701510622642,87.4024584359409,19.4,19.558333333333334,19.8,57.5,75.5,64.96354166666667,18.3,19.8,56,81,19.03333333333333,30.357142857142858,9.251926068332649
2022-06-09,227151,-35.375,151.5875,77,Jun,1112.28820187877,-4861,59.0571194568882,76.1597678905069,19.8,19.86875,19.9,57,70.5,62.8125,19.4,19.9,40,72,19.7,25.785714285714285,11.332120035262143
2022-06-10,227151,-35.2916666666667,151.583333333333,78,Jun,1121.56215128248,-4821.12255859375,54.4572094525425,72.1974522841133,19.4,19.438541666666666,19.5,54,72,61.392361111111114,19.4,19.5,30,72,19.4,24.944444444444443,9.253315019518002
2022-06-11,227151,-35.16875,151.6,79,Jun,1135.31343870889,-4853.75,51.2160444288611,70.076562307122,19.3,19.367361111111112,19.5,59,83,66.39930555555556,19.3,19.4,55,82,19.3,30.357142857142858,13.721103579483643
2022-06-12,227151,-35.05,151.55,80,Jun,1149.27918439963,-4502.62255859375,43.0702107947114,64.4583362394185,Inf,NA,-Inf,63.5,87.5,73.67708333333333,19.1,19.2,50,89,19.1,31.166666666666668,13.940730264345031
2022-06-13,227151,-34.9083333333333,151.375,81,Jun,1171.69249600519,-1980.5,24.6617441333247,49.8865893944174,19.1,19.103125000000002,19.2,54,67,60.723958333333336,19.1,19.2,46,71,19.066666666666666,26.928571428571427,22.413222749312098
2022-06-14,227151,-34.705,151.085,82,Jun,1206.50956862928,-145.997497558594,4.81254912816011,20.639747773532,18.9,18.975,19,53.5,71,61.432291666666664,19,19.1,51,84,NA,NA,34.82768302864888
2022-06-15,227151,-34.605,151.025,83,Jun,1218.90965236475,-121.245002746582,13.7038667680671,12.4052413385568,18.8,19.022222222222222,19.1,0.5,79,20.440972222222257,18.9,19.1,-1,83,18.98333333333333,19.115384615384617,12.382087343841082
2022-06-16,227151,-34.42,150.985,84,Jun,1239.80464549932,-41.625,24.4436123020486,7.24753524026499,19.1,19.11041666666667,19.2,0.5,0.5,0.5,19,19.2,-1,0,19,1.5,20.84846621006196
2022-06-17,227151,-34.6416666666667,151.2125,85,Jun,1272.08221681943,-271.3125,3.87739882949069,30.0250928649496,18.9,20.65694444444444,21.5,0.5,0.5,0.5,19,21.5,-1,1,NA,NA,32.26273299224821
2022-06-18,227151,-35.233,151.151,86,Jun,1338.0740281216,-1722.74755859375,16.3924415065212,33.6906849568909,Inf,NA,-Inf,0.5,0.5,0.5,21.4,21.5,-1,0,NA,NA,65.84233686704863
